staging_id,company,season,episode_number,pitch_number,season_start,season_end,original_air_date,episode_title,anchor,sector,business_description,company_website,started_in,founder_count,male_presenters,female_presenters,transgender_presenters,couple_presenters,pitchers_average_age,pitchers_city,pitchers_state,yearly_revenue,monthly_sales,gross_margin,net_margin,ebitda,cash_burn,skus,has_patents,bootstrapped,part_of_match_off,asked_amount,equity_asked,valuation_requested,received_offer,accepted_offer,invested_amount,equity_final,total_deal_debt,deal_valuation,number_of_sharks_in_deal,deal_has_conditions,royalty_percentage,royalty_recouped_amount,advisory_shares_equity,namita_present,vineeta_present,anupam_present,aman_present,peyush_present,ritesh_present,amit_present,guest_present
554,Joyspoon,Season 4,26,554,2025-01-06,,2025-02-10,From Eco-friendly Tech To Edible Delights,Aashish Solanki,Food and Beverage,Premium mukhwas and mouth fresheners ,https://joyspoon.in/,2023,2,1.0,1.0,,1,,Ahmedabad,Gujarat,,13.0,,,,,,0,0,0,40.0,1.5,2666.666667,1,1,40.0,2.0,,2000.0,1.0,1,,,,1,0,1,1,1,1,0,0
555,bambinos,Season 4,26,555,2025-01-06,,2025-02-10,From Eco-friendly Tech To Edible Delights,Aashish Solanki,Children/Education,English communication school for kids,https://bambinos.live/,,2,2.0,0.0,,0,,Bangalore,Karnataka,110.0,,,,,,,0,0,0,100.0,1.0,10000.0,1,1,100.0,1.5,,6666.666667,3.0,0,1.0,100.0,,1,0,1,1,1,1,0,0
556,FundooLabs,Season 4,27,556,2025-01-06,,2025-02-11,"Education, Culture And Craft",Sahiba Bali/Aashish Solanki,Children/Education,DIY scientific and sensory toys,https://fundoolabs.com/,,1,1.0,0.0,,0,,Vadodara,Gujarat,150.0,32.0,,,18.0,,,0,1,0,60.0,4.0,1500.0,1,1,66.0,7.0,,942.8571429,2.0,0,,,,1,1,1,1,1,0,0,0
557,Gaon,Season 4,27,557,2025-01-06,,2025-02-11,"Education, Culture And Craft",Sahiba Bali/Aashish Solanki,Food and Beverage,Authentic Indian desi food cuisine,https://gaonrestaurant.com/,2017,1,1.0,0.0,,0,,Champaran,Bihar,550.0,49.0,,7.0,,,,0,0,0,80.0,4.0,2000.0,1,1,80.0,8.0,,1000.0,2.0,0,,,,1,1,1,1,1,0,0,0
558,EriWeave,Season 4,27,558,2025-01-06,,2025-02-11,"Education, Culture And Craft",Sahiba Bali/Aashish Solanki,Beauty/Fashion,Handwoven silk crafted by women,https://eriweave.in/,2019,2,0.0,2.0,,0,,Kdonghulu,Meghalaya,18.0,2.2,,,20.0,,,0,0,0,20.0,12.0,166.6666667,1,1,20.0,12.0,,166.6666667,2.0,0,,,,1,1,1,1,1,0,0,0
559,PaleooBakes,Season 4,28,559,2025-01-06,,2025-02-12,"Innovate, Impress, Invest",Sahiba Bali/Aashish Solanki,Food and Beverage,Healthy sweets,https://paleoobakes.com/,2020,2,0.0,2.0,,0,,Mumbai,Maharashtra,150.0,,,39.0,,,,0,0,0,100.0,6.5,1538.461538,1,1,100.0,9.0,,1111.111111,2.0,0,1.0,100.0,,1,1,1,1,1,0,0,0
560,NeuraSim,Season 4,28,560,2025-01-06,,2025-02-12,"Innovate, Impress, Invest",Sahiba Bali/Aashish Solanki,Medical/Health,Innovative solutions for visual impairments,https://neurasim.health/,,3,3.0,0.0,,0,,Bangalore,Karnataka,0.0,,,,,,,1,0,0,100.0,8.0,1250.0,0,,,,,,,0,,,,1,1,1,1,1,0,0,0
561,Offmint,Season 4,28,561,2025-01-06,,2025-02-12,"Innovate, Impress, Invest",Sahiba Bali/Aashish Solanki,Beauty/Fashion,Luxury-ready fashion,https://offmint.com/,2024,1,1.0,0.0,,0,,Samastipur,Bihar,,40.0,,,13.0,,,0,0,0,0.0001,1.0,0.01,1,1,10.0,4.0,,250.0,5.0,0,,,,1,1,1,1,1,0,0,0
562,Chokhat,Season 4,29,562,2025-01-06,,2025-02-13,"Home, Coffee And Play",Aashish Solanki,Lifestyle/Home,Affordable designer home decor,https://www.chokhat.in/,2018,1,0.0,1.0,,0,,Delhi,Delhi,55.0,,,8.0,18.0,,75.0,0,0,0,50.0,7.0,714.2857143,1,1,30.0,10.0,20.0,300.0,2.0,0,,,,0,1,1,1,1,0,0,1
563,ZenmaCoffee,Season 4,29,563,2025-01-06,,2025-02-13,"Home, Coffee And Play",Aashish Solanki,Food and Beverage,Barista-level espresso at home,https://zenmacoffee.com/,2023,2,1.0,1.0,,0,,Gurugram,Haryana,,8.0,,,,,,0,0,0,60.0,3.5,1714.285714,0,,,,,,,0,,,,0,1,1,1,1,0,0,1
564,TheEleFant,Season 4,29,564,2025-01-06,,2025-02-13,"Home, Coffee And Play",Aashish Solanki,Children/Education,Toy subscription service,https://www.theelefant.ai/,,2,1.0,1.0,,1,,Mumbai,Maharashtra,,,58.0,,11.0,,,0,0,0,60.0,1.0,6000.0,0,,,,,,,0,,,,0,1,1,1,1,0,0,1
565,BetterNutrition,Season 4,30,565,2025-01-06,,2025-02-14,"Health, Lifestyle And Innovation",Sahiba Bali/Aashish Solanki,Food and Beverage,Biofortified Nutrition Aata,https://betternutritionforall.in/,2020,2,1.0,1.0,,1,,Lucknow,Uttar Pradesh,1000.0,,40.0,20.0,,,,0,0,0,60.0,1.0,6000.0,1,1,60.0,1.0,,6000.0,1.0,0,0.5,60.0,,1,1,1,0,1,0,0,1
566,PinqPolka,Season 4,30,566,2025-01-06,,2025-02-14,"Health, Lifestyle And Innovation",Sahiba Bali/Aashish Solanki,Beauty/Fashion,Lifestyle products for women,https://www.pinq.co/,2017,3,1.0,2.0,,0,,Faridabad,Haryana,363.0,,74.0,,,,,0,0,0,100.0,2.5,4000.0,0,,,,,,,0,,,,1,1,1,0,1,0,0,1
567,Vibrasense,Season 4,30,567,2025-01-06,,2025-02-14,"Health, Lifestyle And Innovation",Sahiba Bali/Aashish Solanki,Medical/Health,Life-saving innovations,https://www.vibrasense.in/,,1,1.0,0.0,,0,,Sonipat,Haryana,,,,,,,,1,0,0,100.0,2.0,5000.0,1,1,100.0,4.76,,2100.840336,2.0,0,,,,1,1,1,0,1,0,0,1
568,NearBook,Season 4,31,568,2025-01-06,,2025-02-17,Young Entrepreneurs With Big Ideas,Sahiba Bali/Aashish Solanki,Children/Education,A used books marketplace,https://www.nearbook.app/,,1,1.0,0.0,,0,,Sanchore,Rajasthan,,,,,,,,0,0,0,40.0,20.0,200.0,1,1,40.0,20.0,,200.0,1.0,0,,,,1,1,1,0,0,1,0,1
569,Memotag,Season 4,31,569,2025-01-06,,2025-02-17,Young Entrepreneurs With Big Ideas,Sahiba Bali/Aashish Solanki,Medical/Health,IoT wearable for monitoring cognitive and physical health,https://www.memotag.io/,,1,1.0,0.0,,0,,Delhi,Delhi,,,,,,,,0,0,0,50.0,5.0,1000.0,0,,,,,,,0,,,,1,1,1,0,0,1,0,1
570,Klimate,Season 4,31,570,2025-01-06,,2025-02-17,Young Entrepreneurs With Big Ideas,Sahiba Bali/Aashish Solanki,Beauty/Fashion,Climate impact solutions cooling vests,https://think-lifestyle.com/,2023,3,3.0,0.0,,0,,"Bangalore,Gular","Karnataka,Assam,Jharkhand",,,,,,,,0,0,0,54.0,3.0,1800.0,0,,,,,,,0,,,,1,1,1,0,0,1,0,1
571,HealthFab,Season 4,32,571,2025-01-06,,2025-02-18,Smart Solutions And Style,Sahiba Bali/Aashish Solanki,Medical/Health,Leakproof period panties,https://www.healthfab.in/,2020,3,3.0,0.0,,0,,,Assam,834.0,,,,,,,0,0,0,100.0,3.0,3333.333333,1,1,200.0,7.0,,2857.142857,4.0,0,,,,1,1,1,1,1,0,0,0
572,PieMatrix,Season 4,32,572,2025-01-06,,2025-02-18,Smart Solutions And Style,Sahiba Bali/Aashish Solanki,Others,Premium telescopes and binoculars,https://thepiematrix.com/,2023,2,2.0,0.0,,0,,Delhi,Delhi,165.0,,,,22.0,,,0,0,0,100.0,3.0,3333.333333,1,0,,,,,,0,,,,1,1,1,1,1,0,0,0
573,Sudathi,Season 4,32,573,2025-01-06,,2025-02-18,Smart Solutions And Style,Sahiba Bali/Aashish Solanki,Beauty/Fashion,Elegant sarees kurtas,https://sudathi.com/,2023,3,3.0,0.0,,0,,Surat,Gujarat,,2.66,,,10.0,,,0,1,0,100.0,1.0,10000.0,1,1,100.0,4.0,,2500.0,3.0,0,,,,1,1,1,1,1,0,0,0
574,Moderate,Season 4,33,574,2025-01-06,,2025-02-19,New-Age Entrepreneurs Pitch Their Ideas,Aashish Solanki,Medical/Health,Calorie-burning tablets,https://letsmoderate.com/,2024,3,2.0,1.0,,0,,Hyderabad,Telangana,,,,,,,,0,0,0,50.0,1.25,4000.0,1,1,100.0,5.0,,2000.0,2.0,0,,,,0,1,1,1,1,0,0,1
575,HireForCare,Season 4,33,575,2025-01-06,,2025-02-19,New-Age Entrepreneurs Pitch Their Ideas,Aashish Solanki,Medical/Health,Digital nanny-hiring platform,https://hireforcare.com/,2021,2,2.0,0.0,,0,,"Ghaziabad,Jaipur","Uttar Pradesh,Rajasthan",,,,,1.5,,,0,0,0,36.0,3.0,1200.0,1,1,36.0,5.0,,720.0,5.0,0,,,,0,1,1,1,1,0,0,1
576,DreamSmile,Season 4,33,576,2025-01-06,,2025-02-19,New-Age Entrepreneurs Pitch Their Ideas,Aashish Solanki,Medical/Health,Advanced affordable dental solutions veneers,https://dreamsmileveneers.com/,2023,2,2.0,0.0,,0,,Mumbai,Maharashtra,,,67.0,,,,,0,0,0,80.0,6.0,1333.333333,0,,,,,,,0,,,,0,1,1,1,1,0,0,1
577,Madmix,Season 4,34,577,2025-01-06,,2025-02-20,"Snack, Sparkle And Speed",Sahiba Bali/Aashish Solanki,Food and Beverage,Healthy snacks,https://eatmadmix.com/,,1,1.0,0.0,,0,,Mumbai,Maharashtra,,,,,,,20.0,0,0,0,50.0,1.0,5000.0,1,1,50.0,5.0,,1000.0,1.0,0,,,,1,1,0,1,0,1,0,1
578,Palmonas,Season 4,34,578,2025-01-06,,2025-02-20,"Snack, Sparkle And Speed",Sahiba Bali/Aashish Solanki,Beauty/Fashion,Demi-fine jewellery,https://www.palmonas.com/,2022,2,1.0,1.0,,1,,Pune,Maharashtra,1350.0,,76.0,,12.0,,,0,0,0,126.0,1.0,12600.0,1,1,126.0,1.0,,12600.0,2.0,0,0.5,126.0,,1,1,0,1,0,1,0,1
579,MKPowerAndMobility,Season 4,34,579,2025-01-06,,2025-02-20,"Snack, Sparkle And Speed",Sahiba Bali/Aashish Solanki,Vehicles/Electrical Vehicles,e-mobility solutions Electric Vehicles for transport and passengers,https://mkpowerandemobility.com/,2022,2,2.0,0.0,,0,,Pune,Maharashtra,,,,,,,,0,0,0,350.0,5.0,7000.0,0,,,,,,,0,,,,1,1,0,1,0,1,0,1
580,Nidhi'sGrandmaaSecret,Season 4,35,580,2025-01-06,,2025-02-21,Green Business And Big Dreams,Aashish Solanki,Beauty/Fashion,Natural hair oil Ayurvedic,https://grandmaasecret.com/,2023,3,1.0,2.0,,1,,Gurugram,Haryana,400.0,,,,5.0,,,0,0,0,70.0,2.0,3500.0,1,1,70.0,5.0,,1400.0,1.0,0,1.0,70.0,,0,1,1,1,1,0,0,1
581,Solnce,Season 4,35,581,2025-01-06,,2025-02-21,Green Business And Big Dreams,Aashish Solanki,Manufacturing,Solar equipment services,https://www.solnceenergy.com/,2021,2,2.0,0.0,,0,,Surat,Gujarat,2193.0,,13.0,,8.9,,,0,0,0,100.0,1.5,6666.666667,1,1,100.0,2.5,,4000.0,1.0,0,,,,0,1,1,1,1,0,0,1
582,BornGood,Season 4,35,582,2025-01-06,,2025-02-21,Green Business And Big Dreams,Aashish Solanki,Lifestyle/Home,Plant-based home cleaners fabric Laundry Detergen,https://www.borngood.in/,2021,1,1.0,0.0,,0,,Bangalore,Karnataka,526.0,70.0,,,39.0,,,0,0,0,70.0,1.0,7000.0,0,,,,,,,0,,,,0,1,1,1,1,0,0,1
583,DorabiAndAmili,Season 4,36,583,2025-01-06,,2025-02-24,"Sustainability, Innovation And Artistry",Sahiba Bali/Aashish Solanki,Beauty/Fashion,Online sustainable clothing brand,https://shopdorabi.com/,2023,3,1.0,2.0,,1,,Gurugram,Haryana,345.0,,,,13.0,,,0,1,0,75.0,3.0,2500.0,1,1,100.0,4.0,,2500.0,2.0,0,,,,1,0,1,1,0,1,0,1
584,ZebraLearn,Season 4,36,584,2025-01-06,,2025-02-24,"Sustainability, Innovation And Artistry",Sahiba Bali/Aashish Solanki,Children/Education,Modern book platform,https://zebralearn.com/,2021,2,1.0,1.0,,0,,Surat,Gujarat,1070.0,164.0,,,,,,0,0,0,100.0,0.8,12500.0,1,1,100.0,1.6,,6250.0,1.0,0,,,,1,0,1,1,0,1,0,1
585,ExclusiveLane,Season 4,36,585,2025-01-06,,2025-02-24,"Sustainability, Innovation And Artistry",Sahiba Bali/Aashish Solanki,Lifestyle/Home,Unique hand-painted handloom products,https://exclusivelane.com/,2012,2,2.0,0.0,,0,,Gurugram,Haryana,1400.0,,,,3.0,,,0,0,0,50.0,1.0,5000.0,0,,,,,,,0,,,,1,0,1,1,0,1,0,1
586,Medial,Season 4,37,586,2025-01-06,,2025-02-25,From Dairy To Digital,Sahiba Bali/Aashish Solanki,Technology/Software,Indian startup news and tech,https://medial.app/,,4,4.0,0.0,,0,,Bangalore,Karnataka,,,,,,,,0,0,0,50.0,1.0,5000.0,1,1,50.0,2.5,,2000.0,1.0,1,,,,1,0,1,1,0,1,0,1
587,PanchalDairy,Season 4,37,587,2025-01-06,,2025-02-25,From Dairy To Digital,Sahiba Bali/Aashish Solanki,Food and Beverage,Artisanal and pastoral cheese,https://www.panchaldairy.com/,2022,2,2.0,0.0,,0,,Surendranagar,Gujarat,178.0,,,,,,,0,0,0,20.0,10.0,200.0,0,,,,,,,0,,,,1,0,1,1,0,1,0,1
588,MusicPandit,Season 4,37,588,2025-01-06,,2025-02-25,From Dairy To Digital,Sahiba Bali/Aashish Solanki,Children/Education,Music classes for kids,https://www.musicpandit.com/,2021,1,0.0,1.0,,0,,Kochi,Kerala,,19.0,,,,,,0,0,0,50.0,1.0,5000.0,0,,,,,,,0,,,,1,0,1,1,0,1,0,1
589,Cograd,Season 4,38,589,2025-01-06,,2025-02-26,"Smart Learning, Healthy Eating And Wellness",Sahiba Bali,Children/Education,Innovative and affordable education teaching,https://cograd.in/,,2,2.0,0.0,,0,,Etawah,Uttar Pradesh,192.0,,,,,,,0,0,0,100.0,2.0,5000.0,1,1,50.0,6.0,50.0,833.3333333,3.0,0,,,,1,1,0,1,0,1,0,1
590,EatBetterCo,Season 4,38,590,2025-01-06,,2025-02-26,"Smart Learning, Healthy Eating And Wellness",Sahiba Bali,Food and Beverage,Healthy delicious snacks,https://eatbetterco.com/,,3,1.0,2.0,,1,,Jaipur,Rajasthan,1447.0,,,,0.0,,,0,0,0,50.0,0.5,10000.0,1,1,50.0,0.5,,10000.0,1.0,0,1.0,50.0,,1,1,0,1,0,1,0,1
591,Earthful,Season 4,38,591,2025-01-06,,2025-02-26,"Smart Learning, Healthy Eating And Wellness",Sahiba Bali,Medical/Health,Health-boosting supplements,https://earthful.me/,,2,0.0,2.0,,0,,Hyderabad,Telangana,705.0,,,,14.0,,24.0,0,0,0,75.0,1.0,7500.0,1,1,75.0,2.5,,3000.0,1.0,0,,,,1,1,0,1,0,1,0,1
592,Trajectory,Season 4,39,592,2025-01-06,,2025-02-27,"Smart Comfort, Smart Farming, Smart Future",Aashish Solanki,Vehicles/Electrical Vehicles,"Car seat pillows, backrests, and lumbar support",https://www.trajectoryindia.com/,2018,2,2.0,0.0,,0,,Delhi,Delhi,620.0,100.0,,,21.0,,,0,1,0,100.0,2.0,5000.0,1,1,50.0,3.0,50.0,1666.666667,1.0,0,,,,1,0,1,1,1,1,0,0
593,KaviThePoetry-ArtProject,Season 4,39,593,2025-01-06,,2025-02-27,"Smart Comfort, Smart Farming, Smart Future",Aashish Solanki,Green/CleanTech,"Upcycled products eco-conscious glassware Raise, reuse, recycle with class Hand made",https://kavipoetryart.in/,,2,1.0,1.0,,0,,,,356.0,36.0,,20.0,,,,0,0,0,60.0,1.5,4000.0,0,,,,,,,0,,,,1,0,1,1,1,1,0,0
594,F2DF,Season 4,39,594,2025-01-06,,2025-02-27,"Smart Comfort, Smart Farming, Smart Future",Aashish Solanki,Agriculture,e-commerce platform for farmers,https://www.f2df.com/,,4,3.0,1.0,,0,,Jind,Haryana,924.0,,,,,,,0,0,0,50.0,1.0,5000.0,1,1,5.0,2.0,45.0,250.0,1.0,0,,,,1,0,1,1,1,1,0,0
595,SugarStrings.ai,Season 4,40,595,2025-01-06,,2025-02-28,"Big Ideas, Bold Pitches",Sahiba Bali/Aashish Solanki,Medical/Health,Multiomic platform for managing chronic genetic DNA conditions,https://sugarstrings.ai/,,3,3.0,0.0,,0,,"Kalady, Vuyyuru","Kerala,Andhra Pradesh",,,,,,,,1,0,0,100.0,2.5,4000.0,0,,,,,,,0,,,,0,1,0,1,0,1,0,0
596,MomsHome,Season 4,40,596,2025-01-06,,2025-02-28,"Big Ideas, Bold Pitches",Sahiba Bali/Aashish Solanki,Children/Education,Sustainable baby essentials,https://www.momshome.in/,,2,2.0,0.0,,0,,Jaipur,Rajasthan,1250.0,180.0,,,3.0,,,0,0,0,75.0,1.0,7500.0,1,1,75.0,2.0,,3750.0,1.0,0,1.0,93.75,,0,1,0,1,0,1,0,0
597,Catwalk,Season 4,40,597,2025-01-06,,2025-02-28,"Big Ideas, Bold Pitches",Sahiba Bali/Aashish Solanki,Food and Beverage,Non-alcoholic spirits,https://catwalkbotanics.com/,,2,2.0,0.0,,0,,Delhi,Delhi,,6.0,65.0,,,,,0,0,0,100.0,4.16,2403.846154,0,,,,,,,0,,,,0,1,0,1,0,1,0,0
598,Beautywise,Season 4,41,598,2025-01-06,,2025-03-03,The Fight For Funding,Sahiba Bali/Aashish Solanki,Beauty/Fashion,Science-backed supplements for skin and hair,https://beautywise.in/,2022,2,1.0,1.0,,0,,Delhi,Delhi,670.0,,,,8.0,,,0,0,0,100.0,1.5,6666.666667,1,1,300.0,6.0,,5000.0,1.0,0,,,,1,1,0,1,0,1,0,1
599,Ivory,Season 4,41,599,2025-01-06,,2025-03-03,The Fight For Funding,Sahiba Bali/Aashish Solanki,Medical/Health,Neuroscience-based gaming app,https://www.liveivory.com/,2024,2,2.0,0.0,,0,,Bangalore,Karnataka,,,,,,,,0,0,0,50.0,1.25,4000.0,1,1,50.0,5.0,,1000.0,1.0,0,,,,1,1,0,1,0,1,0,1
600,TheHousePartyBySavar,Season 4,41,600,2025-01-06,,2025-03-03,The Fight For Funding,Sahiba Bali/Aashish Solanki,Business Services,Luxury culinary catering service,https://thpbookings.com/,,2,1.0,1.0,,1,,Gurugram,Haryana,368.0,,,,30.0,,,0,0,0,100.0,5.0,2000.0,1,1,50.0,5.0,50.0,1000.0,1.0,1,,,,1,1,0,1,0,1,0,1
601,GlowGlossary,Season 4,42,601,2025-01-06,,2025-03-04,A Taste Of Triumph,Sahiba Bali/Aashish Solanki,Food and Beverage,Ceremonial-grade matcha Matcha Kit,https://glowglossary.com/,2024,2,0.0,2.0,,0,,"Bangalore,Ghaziabad","Karnataka,Uttar Pradesh",,,58.0,31.0,45.0,,,0,1,0,60.0,4.0,1500.0,0,,,,,,,0,,,,1,1,1,0,0,1,0,1
602,SinghDentalCare,Season 4,42,602,2025-01-06,,2025-03-04,A Taste Of Triumph,Sahiba Bali/Aashish Solanki,Medical/Health,Comprehensive dental care by specialist,https://singhdentalcare.in/,2023,1,1.0,0.0,,0,,Amritsar,Punjab,90.0,,,,45.0,,,0,0,0,100.0,5.0,2000.0,0,,,,,,,0,,,,1,1,1,0,0,1,0,1
603,TribalVeda,Season 4,42,603,2025-01-06,,2025-03-04,A Taste Of Triumph,Sahiba Bali/Aashish Solanki,Food and Beverage,Premium jamun products superfoods made by tribal,https://tribalveda.in/,,2,1.0,1.0,,1,,Udaipur,Rajasthan,174.0,,47.0,,,,,0,0,0,50.0,2.0,2500.0,1,1,50.0,2.8,,1785.714286,1.0,0,,,2.2,1,1,1,0,0,1,0,1
604,Anuvad,Season 4,43,604,2025-01-06,,2025-03-05,From Smart Fashion To Smart Eating,Sahiba Bali/Aashish Solanki,Beauty/Fashion,E-textile fashion Humansing,https://www.anuvad.co.in/,2023,1,0.0,1.0,,0,,Ahmedabad,Gujarat,22.0,,,,,,,1,0,0,50.0,5.0,1000.0,0,,,,,,,0,,,,1,1,1,0,0,1,0,1
605,Fitelo,Season 4,43,605,2025-01-06,,2025-03-05,From Smart Fashion To Smart Eating,Sahiba Bali/Aashish Solanki,Fitness/Sports/Outdoors,Holistic health and weight management,https://fitelo.co/,2019,2,2.0,0.0,,0,,Mohali,Punjab,9100.0,750.0,70.0,,,,,0,0,0,150.0,0.5,30000.0,1,1,150.0,1.0,,15000.0,2.0,0,1.0,150.0,,1,1,1,0,0,1,0,1
606,Nanighar,Season 4,43,606,2025-01-06,,2025-03-05,From Smart Fashion To Smart Eating,Sahiba Bali/Aashish Solanki,Food and Beverage,Homemade delicacies Dishes,https://nanighar.co.in/,2019,2,1.0,1.0,,1,,Kolkata,West Bengal,,64.0,,,,,,0,1,0,100.0,5.0,2000.0,0,,,,,,,0,,,,1,1,1,0,0,1,0,1
607,GoodMonk,Season 4,44,607,2025-01-06,,2025-03-06,"Spices, Supplements And Startups",Sahiba Bali/Aashish Solanki,Fitness/Sports/Outdoors,"Multivitamins, probiotics, and fiber mix Lysine, Ashwagandha & Brahmi",https://www.goodmonk.in/,2023,2,1.0,1.0,,1,,Bangalore,Karnataka,200.0,35.0,75.0,,,,,0,0,0,100.0,1.67,5988.023952,1,1,50.0,1.0,50.0,5000.0,1.0,0,,,0.25,0,1,0,1,0,1,0,0
608,Artbuzz,Season 4,44,608,2025-01-06,,2025-03-06,"Spices, Supplements And Startups",Sahiba Bali/Aashish Solanki,Business Services,Creative co-living and coworking spaces,https://www.artbuzz.in/,2022,2,1.0,1.0,,0,,Delhi,Delhi,378.0,,,,10.0,,,0,1,0,100.0,3.0,3333.333333,0,,,,,,,0,,,,0,1,0,1,0,1,0,0
609,Tulua,Season 4,44,609,2025-01-06,,2025-03-06,"Spices, Supplements And Startups",Sahiba Bali/Aashish Solanki,Food and Beverage,"Pure, unadulterated spices",https://tulua.shop/,2020,2,1.0,1.0,,0,,Mumbai,Maharashtra,290.0,45.0,,,3.0,,,0,0,0,50.0,2.0,2500.0,0,,,,,,,0,,,,0,1,0,1,0,1,0,0
610,Taffykids,Season 4,45,610,2025-01-06,,2025-03-07,"Clothes, Safety And Supplements",Aashish Solanki,Children/Education,Playful kidswear for every occasion,https://thetaffy.in/,2021,3,1.0,2.0,,1,,Mumbai,Maharashtra,1200.0,150.0,75.0,,12.0,,,0,0,0,75.0,1.0,7500.0,1,1,75.0,1.5,,5000.0,2.0,0,0.5,75.0,,1,1,0,1,0,1,0,1
611,WhaleWearables,Season 4,45,611,2025-01-06,,2025-03-07,"Clothes, Safety And Supplements",Aashish Solanki,Lifestyle/Home,Groundbreaking women's safety wearable solutions,https://whalewearables.com/,,2,1.0,1.0,,1,,Belagavi,Karnataka,,,,,,,,1,0,0,30.0,3.0,1000.0,1,1,30.0,3.0,,1000.0,2.0,1,,,,1,1,0,1,0,1,0,1
612,Zingavita,Season 4,45,612,2025-01-06,,2025-03-07,"Clothes, Safety And Supplements",Aashish Solanki,Medical/Health,High-quality modern Ayurvedic supplements shilajit,https://www.zingavita.com/,,2,2.0,0.0,,0,,Chandigarh,Punjab,860.0,190.0,68.0,,,,,0,0,0,100.0,1.25,8000.0,0,,,,,,,0,,,,1,1,0,1,0,1,0,1
613,DhaagaLife,Season 4,45,613,2025-01-06,,2025-03-07,"Clothes, Safety And Supplements",Aashish Solanki,Beauty/Fashion,Accessories Handbags,https://dhaagalife.com/,,3,0.0,3.0,,0,,Mumbai,Maharashtra,120.0,,,,20.0,,,0,0,0,75.0,5.0,1500.0,0,,,,,,,0,,,,1,1,0,1,0,1,0,1
614,Tileskraft,Season 4,46,614,2025-01-06,,2025-03-10,"Craftsmanship, Devotion And Innovation",Aashish Solanki,Lifestyle/Home,Wide range of tiles ,https://tileskraft.com/,2022,1,0.0,1.0,,0,,Borbi,Gujarat,58.0,,,,,,,0,0,0,60.0,12.0,500.0,0,,,,,,,0,,,,0,1,1,1,1,0,0,1
615,Krishnsakhi,Season 4,46,615,2025-01-06,,2025-03-10,"Craftsmanship, Devotion And Innovation",Aashish Solanki,Lifestyle/Home,Handcrafted jewelry for Gods,https://krishnsakhi.com/,,2,1.0,1.0,,0,,Mumbai,Maharashtra,80.0,10.0,,,24.0,,,0,0,0,37.5,2.5,1500.0,0,,,,,,,0,,,,0,1,1,1,1,0,0,1
616,BoreCharger,Season 4,46,616,2025-01-06,,2025-03-10,"Craftsmanship, Devotion And Innovation",Aashish Solanki,Agriculture,Sustainable water bore solutions,https://www.borecharger.com/,2017,2,2.0,0.0,,0,,Pune,Maharashtra,322.0,,,,15.0,,,1,0,0,75.0,1.5,5000.0,1,0,,,,,,0,,,,0,1,1,1,1,0,0,1
617,SuperBolter,Season 4,47,617,2025-01-06,,2025-03-11,"Revolutionizing Homes, Sales, And Sustainability",Aashish Solanki,Lifestyle/Home,Three-dimensional home designs,https://www.superbolter.com/,2019,1,1.0,0.0,,0,,Bangalore,Karnataka,,,,,,,,0,0,0,75.0,0.5,15000.0,0,,,,,,,0,,,,0,1,1,1,1,0,0,1
618,HiveSchool,Season 4,47,618,2025-01-06,,2025-03-11,"Revolutionizing Homes, Sales, And Sustainability",Aashish Solanki,Children/Education,Sales school college,https://hiveschool.co/,2024,3,3.0,0.0,,0,,"Delhi,Indore","Delhi,Madhya Pradesh",,,,,19.0,,,0,0,0,60.0,5.0,1200.0,0,,,,,,,0,,,,0,1,1,1,1,0,0,1
619,Tintbox,Season 4,47,619,2025-01-06,,2025-03-11,"Revolutionizing Homes, Sales, And Sustainability",Aashish Solanki,Lifestyle/Home,Borosilicate glass bottles and lunch boxes,https://tintbox.in/,2017,2,1.0,1.0,,0,,Ahmedabad,Gujarat,206.0,,,,8.0,,,0,0,0,70.0,5.0,1400.0,0,,,,,,,0,,,,0,1,1,1,1,0,0,1
620,EasyRugs,Season 4,48,620,2025-01-06,,2025-03-12,From Home To Health,Sahiba Bali/Aashish Solanki,Lifestyle/Home,"Sustainable, low-maintenance rugs",https://easyrugs.in/,2023,2,1.0,1.0,,1,,Delhi,Delhi,,8.0,,,33.0,,,0,0,0,35.0,5.0,700.0,1,1,35.0,5.0,,700.0,2.0,0,5.0,52.5,,1,1,1,1,1,0,0,0
621,StylesTry,Season 4,48,621,2025-01-06,,2025-03-12,From Home To Health,Sahiba Bali/Aashish Solanki,Beauty/Fashion,Stylish women's footwear,https://www.stylestry.com/,,2,2.0,0.0,,0,,Delhi,Delhi,93.0,70.0,43.0,,2.5,,,0,0,0,50.0,1.0,5000.0,0,,,,,,,0,,,,1,1,1,1,1,0,0,0
622,Quitci,Season 4,48,622,2025-01-06,,2025-03-12,From Home To Health,Sahiba Bali/Aashish Solanki,Lifestyle/Home,"Innovative anti-smoking device Smoke-Free, Nicotine-Free",https://www.quitci.com/,2023,2,2.0,0.0,,0,,Kolar,Karnataka,110.0,33.0,,,,,,0,0,0,50.0,2.0,2500.0,0,,,,,,,0,,,,1,1,1,1,1,0,0,0
623,FitFeast,Season 4,49,623,2025-01-06,,2025-03-13,"Food, Fashion And Furry Science",Sahiba Bali/Aashish Solanki,Food and Beverage,Protein-packed foods Protein Snacks,https://fitfeast.in/,,1,1.0,0.0,,0,,Delhi,Delhi,140.0,,53.0,,5.0,,,0,0,0,100.0,6.5,1538.461538,1,1,100.0,18.0,,555.5555556,2.0,0,,,,1,0,1,1,0,0,0,0
